collection_id,bin_id,collection_date,location_type,district,fill_level_percent,fill_level_category,waste_type_primary,days_since_last_collection,nearby_population,overflow_reported,odor_complaint,priority_score,priority_category
COL_0104236,BIN_00483,2023-08-02,market,Spintex,63.6,high,organic,4,1273,0,0,45,MEDIUM
COL_0104237,BIN_00483,2023-08-04,market,Spintex,73.1,high,hazardous,2,1273,0,0,53,HIGH
COL_0104238,BIN_00483,2023-08-08,market,Spintex,100.0,critical,organic,4,1273,1,1,72,CRITICAL
COL_0104239,BIN_00483,2023-08-11,market,Spintex,80.3,high,organic,3,1273,0,0,51,HIGH
COL_0104240,BIN_00483,2023-08-14,market,Spintex,68.4,high,recyclable,3,1273,0,0,34,MEDIUM
COL_0104241,BIN_00483,2023-08-17,market,Spintex,75.1,high,organic,3,1273,0,0,51,HIGH
COL_0104242,BIN_00483,2023-08-19,market,Spintex,74.6,high,organic,2,1273,0,0,38,MEDIUM
COL_0104243,BIN_00483,2023-08-22,market,Spintex,73.1,high,organic,3,1273,0,1,44,MEDIUM
COL_0104244,BIN_00483,2023-08-25,market,Spintex,79.0,high,organic,3,1273,0,0,51,HIGH
COL_0104245,BIN_00483,2023-08-28,market,Spintex,77.0,high,general,3,1273,0,0,46,MEDIUM
COL_0104246,BIN_00483,2023-09-02,market,Spintex,100.0,critical,organic,5,1273,0,0,66,HIGH
COL_0104247,BIN_00483,2023-09-05,market,Spintex,38.5,medium,organic,3,1273,0,0,31,MEDIUM
COL_0104248,BIN_00483,2023-09-10,market,Spintex,91.4,critical,organic,5,1273,0,1,69,HIGH
COL_0104249,BIN_00483,2023-09-13,market,Spintex,51.7,medium,organic,3,1273,0,0,41,MEDIUM
COL_0104250,BIN_00483,2023-09-17,market,Spintex,54.1,medium,recyclable,4,1273,0,0,38,MEDIUM
COL_0104251,BIN_00483,2023-09-22,market,Spintex,91.3,critical,organic,5,1273,0,0,66,HIGH
COL_0104252,BIN_00483,2023-09-25,market,Spintex,39.9,medium,organic,3,1273,0,0,31,MEDIUM
COL_0104253,BIN_00483,2023-10-01,market,Spintex,92.4,critical,general,6,1273,0,0,61,HIGH
COL_0104254,BIN_00483,2023-10-04,market,Spintex,39.4,medium,general,3,1273,0,0,26,LOW
COL_0104255,BIN_00483,2023-10-08,market,Spintex,71.8,high,organic,4,1273,0,1,48,MEDIUM
COL_0104256,BIN_00483,2023-10-11,market,Spintex,47.3,medium,organic,3,1273,0,0,31,MEDIUM
COL_0104257,BIN_00483,2023-10-15,market,Spintex,72.9,high,organic,4,1273,0,0,45,MEDIUM
COL_0104258,BIN_00483,2023-10-18,market,Spintex,53.3,medium,organic,3,1273,0,0,41,MEDIUM
COL_0104259,BIN_00483,2023-10-21,market,Spintex,59.8,medium,organic,3,1273,0,0,41,MEDIUM
COL_0104260,BIN_00483,2023-10-25,market,Spintex,40.6,medium,general,4,1273,0,0,30,MEDIUM
COL_0104261,BIN_00483,2023-10-29,market,Spintex,65.3,high,organic,4,1273,0,0,45,MEDIUM
COL_0104262,BIN_00483,2023-11-01,market,Spintex,46.0,medium,organic,3,1273,0,0,31,MEDIUM
COL_0104263,BIN_00483,2023-11-04,market,Spintex,64.8,high,general,3,1273,0,0,36,MEDIUM
COL_0104264,BIN_00483,2023-11-08,market,Spintex,46.7,medium,organic,4,1273,0,0,35,MEDIUM
COL_0104265,BIN_00483,2023-11-13,market,Spintex,70.7,high,general,5,1273,0,0,44,MEDIUM
COL_0104266,BIN_00483,2023-11-16,market,Spintex,46.1,medium,organic,3,1273,0,0,31,MEDIUM
COL_0104267,BIN_00483,2023-11-20,market,Spintex,58.2,medium,organic,4,1273,0,0,45,MEDIUM
COL_0104268,BIN_00483,2023-11-24,market,Spintex,72.3,high,organic,4,1273,0,0,45,MEDIUM
COL_0104269,BIN_00483,2023-11-27,market,Spintex,43.5,medium,recyclable,3,1273,0,0,24,LOW
COL_0104270,BIN_00483,2023-11-30,market,Spintex,34.5,medium,organic,3,1273,0,0,31,MEDIUM
COL_0104271,BIN_00483,2023-12-02,market,Spintex,74.2,high,organic,2,1273,0,0,38,MEDIUM
COL_0104272,BIN_00483,2023-12-05,market,Spintex,58.7,medium,organic,3,1273,0,0,41,MEDIUM
COL_0104273,BIN_00483,2023-12-07,market,Spintex,64.5,high,organic,2,1273,0,0,38,MEDIUM
COL_0104274,BIN_00483,2023-12-09,market,Spintex,70.4,high,organic,2,1273,0,0,38,MEDIUM
COL_0104275,BIN_00483,2023-12-13,market,Spintex,91.7,critical,organic,4,1273,0,1,65,HIGH
COL_0104276,BIN_00483,2023-12-16,market,Spintex,85.6,critical,organic,3,1273,0,0,51,HIGH
COL_0104277,BIN_00483,2023-12-20,market,Spintex,99.9,critical,general,4,1273,0,0,57,HIGH
COL_0104278,BIN_00483,2023-12-23,market,Spintex,100.0,critical,organic,3,1273,1,1,68,HIGH
COL_0104279,BIN_00483,2023-12-25,market,Spintex,64.1,high,organic,2,1273,0,0,38,MEDIUM
COL_0104280,BIN_00483,2023-12-27,market,Spintex,94.9,critical,organic,2,1273,0,0,55,HIGH
COL_0104281,BIN_00483,2023-12-30,market,Spintex,100.0,critical,hazardous,3,1273,1,0,80,CRITICAL
COL_0104282,BIN_00484,2022-01-04,residential,Achimota,56.6,medium,organic,4,322,0,0,42,MEDIUM
COL_0104283,BIN_00484,2022-01-08,residential,Achimota,30.5,medium,general,4,322,0,0,27,LOW
COL_0104284,BIN_00484,2022-01-14,residential,Achimota,45.3,medium,general,6,322,0,0,31,MEDIUM
COL_0104285,BIN_00484,2022-01-17,residential,Achimota,26.6,low,organic,3,322,0,0,22,LOW
COL_0104286,BIN_00484,2022-01-20,residential,Achimota,25.7,low,organic,3,322,0,0,22,LOW
COL_0104287,BIN_00484,2022-01-23,residential,Achimota,26.2,low,organic,3,322,0,0,22,LOW
COL_0104288,BIN_00484,2022-01-27,residential,Achimota,31.1,medium,hazardous,4,322,0,0,47,MEDIUM
COL_0104289,BIN_00484,2022-02-01,residential,Achimota,42.7,medium,general,5,322,0,0,31,MEDIUM
COL_0104290,BIN_00484,2022-02-04,residential,Achimota,22.7,low,organic,3,322,0,0,22,LOW
COL_0104291,BIN_00484,2022-02-07,residential,Achimota,21.7,low,general,3,322,0,0,17,LOW
COL_0104292,BIN_00484,2022-02-10,residential,Achimota,19.1,low,organic,3,322,0,0,22,LOW
COL_0104293,BIN_00484,2022-02-20,residential,Achimota,65.7,high,organic,10,322,0,0,49,MEDIUM
COL_0104294,BIN_00484,2022-02-25,residential,Achimota,40.0,medium,organic,5,322,0,0,36,MEDIUM
COL_0104295,BIN_00484,2022-02-28,residential,Achimota,27.9,low,general,3,322,0,0,17,LOW
COL_0104296,BIN_00484,2022-03-03,residential,Achimota,21.1,low,general,3,322,0,0,17,LOW
COL_0104297,BIN_00484,2022-03-07,residential,Achimota,33.2,medium,construction,4,322,0,0,22,LOW
COL_0104298,BIN_00484,2022-03-10,residential,Achimota,22.5,low,general,3,322,0,0,17,LOW
COL_0104299,BIN_00484,2022-03-13,residential,Achimota,16.2,low,general,3,322,0,0,17,LOW
COL_0104300,BIN_00484,2022-03-17,residential,Achimota,23.7,low,recyclable,4,322,0,0,19,LOW
COL_0104301,BIN_00484,2022-03-20,residential,Achimota,21.0,low,organic,3,322,0,0,22,LOW
COL_0104302,BIN_00484,2022-03-23,residential,Achimota,26.1,low,organic,3,322,0,0,22,LOW
COL_0104303,BIN_00484,2022-03-27,residential,Achimota,31.9,medium,recyclable,4,322,0,0,25,LOW
COL_0104304,BIN_00484,2022-03-31,residential,Achimota,31.5,medium,organic,4,322,0,0,32,MEDIUM
COL_0104305,BIN_00484,2022-04-03,residential,Achimota,21.3,low,organic,3,322,0,0,22,LOW
COL_0104306,BIN_00484,2022-04-06,residential,Achimota,28.1,low,organic,3,322,0,0,22,LOW
COL_0104307,BIN_00484,2022-04-09,residential,Achimota,26.6,low,recyclable,3,322,0,0,15,LOW
COL_0104308,BIN_00484,2022-04-13,residential,Achimota,30.3,medium,organic,4,322,0,0,32,MEDIUM
COL_0104309,BIN_00484,2022-04-16,residential,Achimota,15.1,low,general,3,322,0,0,17,LOW
COL_0104310,BIN_00484,2022-04-20,residential,Achimota,26.2,low,organic,4,322,0,0,26,LOW
COL_0104311,BIN_00484,2022-04-23,residential,Achimota,18.6,low,recyclable,3,322,0,0,15,LOW
COL_0104312,BIN_00484,2022-04-26,residential,Achimota,20.6,low,organic,3,322,0,0,22,LOW
COL_0104313,BIN_00484,2022-04-30,residential,Achimota,25.5,low,organic,4,322,0,0,26,LOW
COL_0104314,BIN_00484,2022-05-03,residential,Achimota,18.9,low,general,3,322,0,0,17,LOW
COL_0104315,BIN_00484,2022-05-06,residential,Achimota,13.5,low,organic,3,322,0,0,22,LOW
COL_0104316,BIN_00484,2022-05-09,residential,Achimota,15.0,low,organic,3,322,0,0,22,LOW
COL_0104317,BIN_00484,2022-05-13,residential,Achimota,23.0,low,hazardous,4,322,0,0,41,MEDIUM
COL_0104318,BIN_00484,2022-05-16,residential,Achimota,22.5,low,organic,3,322,0,0,22,LOW
COL_0104319,BIN_00484,2022-05-21,residential,Achimota,27.0,low,organic,5,322,0,0,30,MEDIUM
COL_0104320,BIN_00484,2022-05-24,residential,Achimota,19.7,low,organic,3,322,0,0,22,LOW
COL_0104321,BIN_00484,2022-05-30,residential,Achimota,32.4,medium,general,6,322,0,0,31,MEDIUM
COL_0104322,BIN_00484,2022-06-02,residential,Achimota,18.5,low,organic,3,322,0,0,22,LOW
COL_0104323,BIN_00484,2022-06-05,residential,Achimota,19.8,low,organic,3,322,0,0,22,LOW
COL_0104324,BIN_00484,2022-06-08,residential,Achimota,15.3,low,e_waste,3,322,0,0,27,LOW
COL_0104325,BIN_00484,2022-06-11,residential,Achimota,19.4,low,recyclable,3,322,0,0,15,LOW
COL_0104326,BIN_00484,2022-06-14,residential,Achimota,15.3,low,recyclable,3,322,0,0,15,LOW
COL_0104327,BIN_00484,2022-06-17,residential,Achimota,15.8,low,organic,3,322,0,0,22,LOW
COL_0104328,BIN_00484,2022-06-20,residential,Achimota,25.2,low,organic,3,322,0,0,22,LOW
COL_0104329,BIN_00484,2022-06-23,residential,Achimota,21.3,low,hazardous,3,322,0,0,37,MEDIUM
COL_0104330,BIN_00484,2022-06-26,residential,Achimota,20.0,low,organic,3,322,0,0,22,LOW
COL_0104331,BIN_00484,2022-06-30,residential,Achimota,19.4,low,e_waste,4,322,0,0,31,MEDIUM
COL_0104332,BIN_00484,2022-07-03,residential,Achimota,19.6,low,recyclable,3,322,0,0,15,LOW
COL_0104333,BIN_00484,2022-07-06,residential,Achimota,17.0,low,e_waste,3,322,0,0,27,LOW
COL_0104334,BIN_00484,2022-07-09,residential,Achimota,13.7,low,organic,3,322,0,0,22,LOW
COL_0104335,BIN_00484,2022-07-12,residential,Achimota,14.6,low,recyclable,3,322,0,0,15,LOW
COL_0104336,BIN_00484,2022-07-15,residential,Achimota,15.0,low,organic,3,322,0,0,22,LOW
COL_0104337,BIN_00484,2022-07-18,residential,Achimota,23.6,low,organic,3,322,0,0,22,LOW
COL_0104338,BIN_00484,2022-07-22,residential,Achimota,16.0,low,organic,4,322,0,0,26,LOW
COL_0104339,BIN_00484,2022-07-25,residential,Achimota,17.7,low,organic,3,322,0,0,22,LOW
COL_0104340,BIN_00484,2022-07-29,residential,Achimota,16.7,low,general,4,322,0,0,21,LOW
COL_0104341,BIN_00484,2022-08-01,residential,Achimota,15.0,low,general,3,322,0,0,17,LOW
COL_0104342,BIN_00484,2022-08-04,residential,Achimota,19.3,low,general,3,322,0,0,17,LOW
COL_0104343,BIN_00484,2022-08-07,residential,Achimota,26.1,low,organic,3,322,0,0,22,LOW
COL_0104344,BIN_00484,2022-08-10,residential,Achimota,16.9,low,general,3,322,0,0,17,LOW
COL_0104345,BIN_00484,2022-08-13,residential,Achimota,24.1,low,general,3,322,0,0,17,LOW
COL_0104346,BIN_00484,2022-08-16,residential,Achimota,21.0,low,organic,3,322,0,0,22,LOW
COL_0104347,BIN_00484,2022-08-19,residential,Achimota,22.6,low,recyclable,3,322,0,0,15,LOW
COL_0104348,BIN_00484,2022-08-22,residential,Achimota,29.5,low,recyclable,3,322,0,0,15,LOW
COL_0104349,BIN_00484,2022-08-25,residential,Achimota,24.9,low,organic,3,322,0,0,22,LOW
COL_0104350,BIN_00484,2022-08-31,residential,Achimota,43.0,medium,organic,6,322,0,0,36,MEDIUM
COL_0104351,BIN_00484,2022-09-03,residential,Achimota,14.8,low,organic,3,322,0,0,22,LOW
COL_0104352,BIN_00484,2022-09-06,residential,Achimota,14.9,low,organic,3,322,0,0,22,LOW
COL_0104353,BIN_00484,2022-09-09,residential,Achimota,17.5,low,organic,3,322,0,0,22,LOW
COL_0104354,BIN_00484,2022-09-12,residential,Achimota,16.9,low,organic,3,322,0,0,22,LOW
COL_0104355,BIN_00484,2022-09-15,residential,Achimota,19.6,low,general,3,322,0,0,17,LOW
COL_0104356,BIN_00484,2022-09-18,residential,Achimota,18.1,low,recyclable,3,322,0,0,15,LOW
COL_0104357,BIN_00484,2022-09-21,residential,Achimota,17.9,low,hazardous,3,322,0,0,37,MEDIUM
COL_0104358,BIN_00484,2022-09-25,residential,Achimota,22.8,low,general,4,322,0,0,21,LOW
COL_0104359,BIN_00484,2022-09-28,residential,Achimota,14.2,low,general,3,322,0,0,17,LOW
COL_0104360,BIN_00484,2022-10-01,residential,Achimota,13.5,low,organic,3,322,0,0,22,LOW
COL_0104361,BIN_00484,2022-10-04,residential,Achimota,13.3,low,organic,3,322,0,0,22,LOW
COL_0104362,BIN_00484,2022-10-09,residential,Achimota,19.1,low,recyclable,5,322,0,0,23,LOW
COL_0104363,BIN_00484,2022-10-12,residential,Achimota,14.1,low,organic,3,322,0,0,22,LOW
COL_0104364,BIN_00484,2022-10-15,residential,Achimota,20.3,low,general,3,322,0,0,17,LOW
COL_0104365,BIN_00484,2022-10-18,residential,Achimota,19.1,low,hazardous,3,322,0,0,37,MEDIUM
COL_0104366,BIN_00484,2022-10-21,residential,Achimota,13.9,low,e_waste,3,322,0,0,27,LOW
COL_0104367,BIN_00484,2022-10-24,residential,Achimota,23.3,low,construction,3,322,0,0,12,LOW
COL_0104368,BIN_00484,2022-10-27,residential,Achimota,21.1,low,organic,3,322,0,0,22,LOW
COL_0104369,BIN_00484,2022-10-30,residential,Achimota,15.6,low,recyclable,3,322,0,0,15,LOW
COL_0104370,BIN_00484,2022-11-02,residential,Achimota,20.0,low,general,3,322,0,0,17,LOW
COL_0104371,BIN_00484,2022-11-05,residential,Achimota,19.9,low,organic,3,322,0,0,22,LOW
COL_0104372,BIN_00484,2022-11-08,residential,Achimota,23.1,low,recyclable,3,322,0,0,15,LOW
COL_0104373,BIN_00484,2022-11-13,residential,Achimota,26.1,low,organic,5,322,0,0,30,MEDIUM
COL_0104374,BIN_00484,2022-11-16,residential,Achimota,23.3,low,organic,3,322,0,0,22,LOW
COL_0104375,BIN_00484,2022-11-19,residential,Achimota,21.0,low,organic,3,322,0,0,22,LOW
COL_0104376,BIN_00484,2022-11-22,residential,Achimota,19.2,low,recyclable,3,322,0,0,15,LOW
COL_0104377,BIN_00484,2022-11-25,residential,Achimota,13.7,low,organic,3,322,0,0,22,LOW
COL_0104378,BIN_00484,2022-11-28,residential,Achimota,20.5,low,organic,3,322,0,0,22,LOW
COL_0104379,BIN_00484,2022-12-01,residential,Achimota,19.4,low,recyclable,3,322,0,0,15,LOW
COL_0104380,BIN_00484,2022-12-06,residential,Achimota,39.1,medium,organic,5,322,0,0,36,MEDIUM
COL_0104381,BIN_00484,2022-12-10,residential,Achimota,27.9,low,organic,4,322,0,0,26,LOW
COL_0104382,BIN_00484,2022-12-13,residential,Achimota,17.6,low,organic,3,322,0,0,22,LOW
COL_0104383,BIN_00484,2022-12-16,residential,Achimota,18.2,low,organic,3,322,0,0,22,LOW
COL_0104384,BIN_00484,2022-12-19,residential,Achimota,23.7,low,general,3,322,0,0,17,LOW
COL_0104385,BIN_00484,2022-12-22,residential,Achimota,34.2,medium,general,3,322,0,0,23,LOW
COL_0104386,BIN_00484,2022-12-26,residential,Achimota,56.9,medium,organic,4,322,0,0,42,MEDIUM
COL_0104387,BIN_00484,2022-12-29,residential,Achimota,33.7,medium,organic,3,322,0,0,28,LOW
COL_0104388,BIN_00484,2023-01-03,residential,Achimota,41.6,medium,general,5,322,0,0,31,MEDIUM
COL_0104389,BIN_00484,2023-01-09,residential,Achimota,39.6,medium,organic,6,322,0,0,36,MEDIUM
COL_0104390,BIN_00484,2023-01-12,residential,Achimota,19.2,low,organic,3,322,0,0,22,LOW
COL_0104391,BIN_00484,2023-01-15,residential,Achimota,20.0,low,organic,3,322,0,0,22,LOW
COL_0104392,BIN_00484,2023-01-19,residential,Achimota,33.5,medium,organic,4,322,0,0,32,MEDIUM
COL_0104393,BIN_00484,2023-01-22,residential,Achimota,19.7,low,general,3,322,0,0,17,LOW
COL_0104394,BIN_00484,2023-01-25,residential,Achimota,20.1,low,organic,3,322,0,0,22,LOW
COL_0104395,BIN_00484,2023-01-28,residential,Achimota,21.5,low,organic,3,322,0,0,22,LOW
COL_0104396,BIN_00484,2023-01-31,residential,Achimota,26.4,low,organic,3,322,0,0,22,LOW
COL_0104397,BIN_00484,2023-02-03,residential,Achimota,26.6,low,general,3,322,0,0,17,LOW
COL_0104398,BIN_00484,2023-02-06,residential,Achimota,28.1,low,recyclable,3,322,0,0,15,LOW
COL_0104399,BIN_00484,2023-02-09,residential,Achimota,17.1,low,recyclable,3,322,0,0,15,LOW
COL_0104400,BIN_00484,2023-02-13,residential,Achimota,34.9,medium,recyclable,4,322,0,0,25,LOW
COL_0104401,BIN_00484,2023-02-16,residential,Achimota,17.9,low,organic,3,322,0,0,22,LOW
COL_0104402,BIN_00484,2023-02-19,residential,Achimota,18.6,low,general,3,322,0,0,17,LOW
COL_0104403,BIN_00484,2023-02-22,residential,Achimota,24.2,low,recyclable,3,322,0,0,15,LOW
COL_0104404,BIN_00484,2023-02-25,residential,Achimota,19.7,low,organic,3,322,0,0,22,LOW
COL_0104405,BIN_00484,2023-02-28,residential,Achimota,25.6,low,general,3,322,0,0,17,LOW
COL_0104406,BIN_00484,2023-03-04,residential,Achimota,23.5,low,organic,4,322,0,0,26,LOW
COL_0104407,BIN_00484,2023-03-07,residential,Achimota,24.0,low,recyclable,3,322,0,0,15,LOW
COL_0104408,BIN_00484,2023-03-10,residential,Achimota,25.4,low,recyclable,3,322,0,0,15,LOW
COL_0104409,BIN_00484,2023-03-13,residential,Achimota,19.8,low,organic,3,322,0,0,22,LOW
COL_0104410,BIN_00484,2023-03-16,residential,Achimota,17.5,low,general,3,322,0,0,17,LOW
COL_0104411,BIN_00484,2023-03-19,residential,Achimota,20.3,low,organic,3,322,0,0,22,LOW
COL_0104412,BIN_00484,2023-03-22,residential,Achimota,21.7,low,organic,3,322,0,0,22,LOW
COL_0104413,BIN_00484,2023-03-25,residential,Achimota,21.5,low,general,3,322,0,0,17,LOW
COL_0104414,BIN_00484,2023-03-28,residential,Achimota,17.8,low,recyclable,3,322,0,0,15,LOW
COL_0104415,BIN_00484,2023-03-31,residential,Achimota,16.0,low,organic,3,322,0,0,22,LOW
COL_0104416,BIN_00484,2023-04-03,residential,Achimota,27.7,low,organic,3,322,0,0,22,LOW
COL_0104417,BIN_00484,2023-04-06,residential,Achimota,25.7,low,organic,3,322,0,0,22,LOW
COL_0104418,BIN_00484,2023-04-09,residential,Achimota,31.0,medium,organic,3,322,0,0,28,LOW
COL_0104419,BIN_00484,2023-04-12,residential,Achimota,27.3,low,general,3,322,0,0,17,LOW
COL_0104420,BIN_00484,2023-04-15,residential,Achimota,19.5,low,recyclable,3,322,0,0,15,LOW
COL_0104421,BIN_00484,2023-04-19,residential,Achimota,22.3,low,general,4,322,0,0,21,LOW
COL_0104422,BIN_00484,2023-04-22,residential,Achimota,17.0,low,organic,3,322,0,0,22,LOW
COL_0104423,BIN_00484,2023-04-25,residential,Achimota,21.8,low,organic,3,322,0,0,22,LOW
COL_0104424,BIN_00484,2023-04-30,residential,Achimota,27.0,low,organic,5,322,0,0,30,MEDIUM
COL_0104425,BIN_00484,2023-05-03,residential,Achimota,20.1,low,general,3,322,0,0,17,LOW
COL_0104426,BIN_00484,2023-05-06,residential,Achimota,19.3,low,general,3,322,0,0,17,LOW
COL_0104427,BIN_00484,2023-05-09,residential,Achimota,21.1,low,organic,3,322,0,0,22,LOW
COL_0104428,BIN_00484,2023-05-12,residential,Achimota,17.0,low,general,3,322,0,0,17,LOW
COL_0104429,BIN_00484,2023-05-16,residential,Achimota,19.3,low,recyclable,4,322,0,0,19,LOW
COL_0104430,BIN_00484,2023-05-19,residential,Achimota,19.4,low,general,3,322,0,0,17,LOW
COL_0104431,BIN_00484,2023-05-22,residential,Achimota,23.7,low,general,3,322,0,0,17,LOW
COL_0104432,BIN_00484,2023-05-25,residential,Achimota,12.9,low,organic,3,322,0,0,22,LOW
COL_0104433,BIN_00484,2023-05-28,residential,Achimota,17.5,low,general,3,322,0,0,17,LOW
COL_0104434,BIN_00484,2023-05-31,residential,Achimota,19.5,low,organic,3,322,0,0,22,LOW
COL_0104435,BIN_00484,2023-06-03,residential,Achimota,14.0,low,general,3,322,0,0,17,LOW
COL_0104436,BIN_00484,2023-06-06,residential,Achimota,19.4,low,organic,3,322,0,0,22,LOW
COL_0104437,BIN_00484,2023-06-09,residential,Achimota,23.7,low,general,3,322,0,0,17,LOW
COL_0104438,BIN_00484,2023-06-12,residential,Achimota,14.3,low,organic,3,322,0,0,22,LOW
COL_0104439,BIN_00484,2023-06-15,residential,Achimota,14.7,low,organic,3,322,0,0,22,LOW
COL_0104440,BIN_00484,2023-06-18,residential,Achimota,18.0,low,general,3,322,0,0,17,LOW
COL_0104441,BIN_00484,2023-06-21,residential,Achimota,15.9,low,organic,3,322,0,0,22,LOW
COL_0104442,BIN_00484,2023-06-24,residential,Achimota,18.0,low,organic,3,322,0,0,22,LOW
COL_0104443,BIN_00484,2023-06-27,residential,Achimota,16.5,low,hazardous,3,322,0,0,37,MEDIUM
COL_0104444,BIN_00484,2023-06-30,residential,Achimota,20.7,low,organic,3,322,0,0,22,LOW
COL_0104445,BIN_00484,2023-07-03,residential,Achimota,21.4,low,recyclable,3,322,0,0,15,LOW
COL_0104446,BIN_00484,2023-07-07,residential,Achimota,22.5,low,recyclable,4,322,0,0,19,LOW
COL_0104447,BIN_00484,2023-07-10,residential,Achimota,21.5,low,organic,3,322,0,0,22,LOW
COL_0104448,BIN_00484,2023-07-13,residential,Achimota,21.7,low,recyclable,3,322,0,0,15,LOW
COL_0104449,BIN_00484,2023-07-16,residential,Achimota,13.3,low,organic,3,322,0,0,22,LOW
COL_0104450,BIN_00484,2023-07-22,residential,Achimota,31.7,medium,organic,6,322,0,0,36,MEDIUM
COL_0104451,BIN_00484,2023-07-25,residential,Achimota,20.1,low,recyclable,3,322,0,0,15,LOW
COL_0104452,BIN_00484,2023-07-31,residential,Achimota,27.0,low,general,6,322,0,0,25,LOW
COL_0104453,BIN_00484,2023-08-03,residential,Achimota,22.0,low,recyclable,3,322,0,0,15,LOW
COL_0104454,BIN_00484,2023-08-06,residential,Achimota,21.4,low,organic,3,322,0,0,22,LOW
COL_0104455,BIN_00484,2023-08-09,residential,Achimota,21.2,low,organic,3,322,0,0,22,LOW
COL_0104456,BIN_00484,2023-08-13,residential,Achimota,27.8,low,organic,4,322,0,0,26,LOW
COL_0104457,BIN_00484,2023-08-16,residential,Achimota,28.4,low,general,3,322,0,0,17,LOW
COL_0104458,BIN_00484,2023-08-19,residential,Achimota,23.2,low,general,3,322,0,0,17,LOW
COL_0104459,BIN_00484,2023-08-24,residential,Achimota,30.9,medium,organic,5,322,0,0,36,MEDIUM
COL_0104460,BIN_00484,2023-08-27,residential,Achimota,24.2,low,organic,3,322,0,0,22,LOW
COL_0104461,BIN_00484,2023-08-30,residential,Achimota,20.4,low,general,3,322,0,0,17,LOW
COL_0104462,BIN_00484,2023-09-02,residential,Achimota,21.2,low,general,3,322,0,0,17,LOW
COL_0104463,BIN_00484,2023-09-05,residential,Achimota,17.7,low,general,3,322,0,0,17,LOW
COL_0104464,BIN_00484,2023-09-09,residential,Achimota,23.5,low,organic,4,322,0,0,26,LOW
COL_0104465,BIN_00484,2023-09-12,residential,Achimota,18.6,low,general,3,322,0,0,17,LOW
COL_0104466,BIN_00484,2023-09-15,residential,Achimota,17.6,low,general,3,322,0,0,17,LOW
COL_0104467,BIN_00484,2023-09-18,residential,Achimota,21.5,low,recyclable,3,322,0,0,15,LOW
COL_0104468,BIN_00484,2023-09-22,residential,Achimota,25.0,low,organic,4,322,0,0,26,LOW
COL_0104469,BIN_00484,2023-09-25,residential,Achimota,20.0,low,recyclable,3,322,0,0,15,LOW
COL_0104470,BIN_00484,2023-09-28,residential,Achimota,14.9,low,organic,3,322,0,0,22,LOW
COL_0104471,BIN_00484,2023-10-02,residential,Achimota,21.0,low,recyclable,4,322,0,0,19,LOW
COL_0104472,BIN_00484,2023-10-05,residential,Achimota,13.3,low,organic,3,322,0,0,22,LOW
COL_0104473,BIN_00484,2023-10-08,residential,Achimota,16.8,low,recyclable,3,322,0,0,15,LOW
COL_0104474,BIN_00484,2023-10-11,residential,Achimota,13.3,low,construction,3,322,0,0,12,LOW
COL_0104475,BIN_00484,2023-10-14,residential,Achimota,17.9,low,organic,3,322,0,0,22,LOW
COL_0104476,BIN_00484,2023-10-17,residential,Achimota,17.3,low,organic,3,322,0,0,22,LOW
COL_0104477,BIN_00484,2023-10-20,residential,Achimota,20.2,low,organic,3,322,0,0,22,LOW
COL_0104478,BIN_00484,2023-10-23,residential,Achimota,23.2,low,recyclable,3,322,0,0,15,LOW
COL_0104479,BIN_00484,2023-10-26,residential,Achimota,16.9,low,organic,3,322,0,0,22,LOW
COL_0104480,BIN_00484,2023-10-29,residential,Achimota,19.3,low,recyclable,3,322,0,0,15,LOW
COL_0104481,BIN_00484,2023-11-01,residential,Achimota,16.5,low,organic,3,322,0,0,22,LOW
COL_0104482,BIN_00484,2023-11-04,residential,Achimota,16.4,low,recyclable,3,322,0,0,15,LOW
COL_0104483,BIN_00484,2023-11-07,residential,Achimota,19.7,low,organic,3,322,0,0,22,LOW
COL_0104484,BIN_00484,2023-11-10,residential,Achimota,18.0,low,general,3,322,0,0,17,LOW
COL_0104485,BIN_00484,2023-11-13,residential,Achimota,16.5,low,organic,3,322,0,0,22,LOW
COL_0104486,BIN_00484,2023-11-16,residential,Achimota,12.2,low,general,3,322,0,0,17,LOW
COL_0104487,BIN_00484,2023-11-19,residential,Achimota,21.5,low,recyclable,3,322,0,0,15,LOW
COL_0104488,BIN_00484,2023-11-23,residential,Achimota,16.4,low,organic,4,322,0,0,26,LOW
COL_0104489,BIN_00484,2023-11-26,residential,Achimota,17.7,low,recyclable,3,322,0,0,15,LOW
COL_0104490,BIN_00484,2023-11-29,residential,Achimota,12.8,low,general,3,322,0,0,17,LOW
