collection_id,bin_id,collection_date,collection_time,day_of_week,is_holiday,holiday_name,is_festival_period,festival_name,days_since_last_collection,fill_level_percent,fill_level_category,waste_weight_kg,waste_type_primary,waste_composition_json,odor_complaint,overflow_reported,collector_notes,temperature_c,rainfall_mm,humidity_percent
COL_0003581,BIN_00017,2023-01-08,13:31,Sunday,0,,0,,4,33.9,medium,27.67,general,"{""organic"": 39.1, ""recyclable"": 17.4, ""general"": 39.2, ""hazardous"": 1.7, ""e_waste"": 1.7, ""construction"": 0.9}",0,0,,28.3,0.0,39.9
COL_0003582,BIN_00017,2023-01-11,10:43,Wednesday,0,,0,,3,26.7,low,33.14,organic,"{""organic"": 52.2, ""recyclable"": 17.4, ""general"": 26.1, ""hazardous"": 1.7, ""e_waste"": 1.7, ""construction"": 0.9}",0,0,,27.5,0.0,61.0
COL_0003583,BIN_00017,2023-01-14,07:47,Saturday,0,,0,,3,24.1,low,20.82,general,"{""organic"": 39.1, ""recyclable"": 17.4, ""general"": 39.2, ""hazardous"": 1.7, ""e_waste"": 1.7, ""construction"": 0.9}",0,0,,26.4,6.5,55.7
COL_0003584,BIN_00017,2023-01-18,08:23,Wednesday,0,,0,,4,33.7,medium,23.91,recyclable,"{""organic"": 39.1, ""recyclable"": 30.5, ""general"": 26.1, ""hazardous"": 1.7, ""e_waste"": 1.7, ""construction"": 0.9}",0,0,Lid missing,32.6,8.9,58.4
COL_0003585,BIN_00017,2023-01-21,09:09,Saturday,0,,0,,3,25.7,low,11.82,recyclable,"{""organic"": 39.1, ""recyclable"": 30.5, ""general"": 26.1, ""hazardous"": 1.7, ""e_waste"": 1.7, ""construction"": 0.9}",0,0,,30.0,0.0,51.2
COL_0003586,BIN_00017,2023-01-24,07:12,Tuesday,0,,0,,3,18.7,low,20.53,organic,"{""organic"": 52.2, ""recyclable"": 17.4, ""general"": 26.1, ""hazardous"": 1.7, ""e_waste"": 1.7, ""construction"": 0.9}",0,0,,25.1,0.0,48.6
COL_0003587,BIN_00017,2023-01-27,07:03,Friday,0,,0,,3,20.7,low,25.39,organic,"{""organic"": 52.2, ""recyclable"": 17.4, ""general"": 26.1, ""hazardous"": 1.7, ""e_waste"": 1.7, ""construction"": 0.9}",0,0,,28.6,0.0,41.0
COL_0003588,BIN_00017,2023-01-30,12:56,Monday,0,,0,,3,29.0,low,39.01,organic,"{""organic"": 52.2, ""recyclable"": 17.4, ""general"": 26.1, ""hazardous"": 1.7, ""e_waste"": 1.7, ""construction"": 0.9}",0,0,,25.7,0.0,51.8
COL_0003589,BIN_00017,2023-02-02,15:50,Thursday,0,,0,,3,18.5,low,18.39,general,"{""organic"": 39.1, ""recyclable"": 17.4, ""general"": 39.2, ""hazardous"": 1.7, ""e_waste"": 1.7, ""construction"": 0.9}",0,0,,34.2,4.0,58.7
COL_0003590,BIN_00017,2023-02-05,12:29,Sunday,0,,0,,3,26.6,low,26.08,general,"{""organic"": 39.1, ""recyclable"": 17.4, ""general"": 39.2, ""hazardous"": 1.7, ""e_waste"": 1.7, ""construction"": 0.9}",0,0,,27.4,0.0,60.6
COL_0003591,BIN_00017,2023-02-08,09:07,Wednesday,0,,0,,3,27.4,low,36.51,organic,"{""organic"": 52.2, ""recyclable"": 17.4, ""general"": 26.1, ""hazardous"": 1.7, ""e_waste"": 1.7, ""construction"": 0.9}",0,0,,31.7,0.0,58.4
COL_0003592,BIN_00017,2023-02-11,06:25,Saturday,0,,0,,3,18.3,low,15.49,general,"{""organic"": 39.1, ""recyclable"": 17.4, ""general"": 39.2, ""hazardous"": 1.7, ""e_waste"": 1.7, ""construction"": 0.9}",0,0,,28.7,0.0,50.8
COL_0003593,BIN_00017,2023-02-16,17:40,Thursday,0,,0,,5,32.3,medium,30.67,general,"{""organic"": 39.1, ""recyclable"": 17.4, ""general"": 39.2, ""hazardous"": 1.7, ""e_waste"": 1.7, ""construction"": 0.9}",0,0,,34.2,4.6,55.5
COL_0003594,BIN_00017,2023-02-19,08:47,Sunday,0,,0,,3,32.0,medium,19.67,recyclable,"{""organic"": 39.1, ""recyclable"": 30.5, ""general"": 26.1, ""hazardous"": 1.7, ""e_waste"": 1.7, ""construction"": 0.9}",0,0,Graffiti on bin,36.5,0.0,66.4
COL_0003595,BIN_00017,2023-02-23,15:35,Thursday,0,,0,,4,28.5,low,13.67,recyclable,"{""organic"": 39.1, ""recyclable"": 30.5, ""general"": 26.1, ""hazardous"": 1.7, ""e_waste"": 1.7, ""construction"": 0.9}",0,0,,26.7,0.0,63.7
COL_0003596,BIN_00017,2023-02-26,14:36,Sunday,0,,0,,3,22.7,low,35.0,e_waste,"{""organic"": 39.1, ""recyclable"": 17.4, ""general"": 26.1, ""hazardous"": 1.7, ""e_waste"": 14.8, ""construction"": 0.9}",0,0,Bin damaged - needs repair,26.2,0.3,57.6
COL_0003597,BIN_00017,2023-03-02,14:31,Thursday,0,,0,,4,27.7,low,34.77,organic,"{""organic"": 52.2, ""recyclable"": 17.4, ""general"": 26.1, ""hazardous"": 1.7, ""e_waste"": 1.7, ""construction"": 0.9}",0,0,,26.3,3.6,76.2
COL_0003598,BIN_00017,2023-03-06,08:34,Monday,1,Independence Day,0,,4,31.8,medium,25.91,general,"{""organic"": 39.1, ""recyclable"": 17.4, ""general"": 39.2, ""hazardous"": 1.7, ""e_waste"": 1.7, ""construction"": 0.9}",0,0,,29.3,0.0,56.9
COL_0003599,BIN_00017,2023-03-10,06:25,Friday,0,,0,,4,24.8,low,33.83,organic,"{""organic"": 52.2, ""recyclable"": 17.4, ""general"": 26.1, ""hazardous"": 1.7, ""e_waste"": 1.7, ""construction"": 0.9}",0,0,,24.0,0.0,60.5
COL_0003600,BIN_00017,2023-03-13,17:13,Monday,0,,0,,3,31.0,medium,31.89,organic,"{""organic"": 52.2, ""recyclable"": 17.4, ""general"": 26.1, ""hazardous"": 1.7, ""e_waste"": 1.7, ""construction"": 0.9}",0,0,,28.4,0.0,71.9
COL_0003601,BIN_00017,2023-03-16,15:42,Thursday,0,,0,,3,15.3,low,18.12,organic,"{""organic"": 52.2, ""recyclable"": 17.4, ""general"": 26.1, ""hazardous"": 1.7, ""e_waste"": 1.7, ""construction"": 0.9}",0,0,,31.2,0.0,66.0
COL_0003602,BIN_00017,2023-03-20,16:22,Monday,0,,0,,4,32.8,medium,34.54,general,"{""organic"": 39.1, ""recyclable"": 17.4, ""general"": 39.2, ""hazardous"": 1.7, ""e_waste"": 1.7, ""construction"": 0.9}",0,0,,32.2,0.0,68.2
COL_0003603,BIN_00017,2023-03-23,17:51,Thursday,0,,0,,3,21.6,low,19.1,general,"{""organic"": 39.1, ""recyclable"": 17.4, ""general"": 39.2, ""hazardous"": 1.7, ""e_waste"": 1.7, ""construction"": 0.9}",0,0,,28.3,0.0,81.3
COL_0003604,BIN_00017,2023-03-26,06:25,Sunday,0,,0,,3,27.1,low,15.52,recyclable,"{""organic"": 39.1, ""recyclable"": 30.5, ""general"": 26.1, ""hazardous"": 1.7, ""e_waste"": 1.7, ""construction"": 0.9}",0,0,,29.7,0.0,64.9
COL_0003605,BIN_00017,2023-03-29,08:41,Wednesday,0,,0,,3,17.7,low,16.65,general,"{""organic"": 39.1, ""recyclable"": 17.4, ""general"": 39.2, ""hazardous"": 1.7, ""e_waste"": 1.7, ""construction"": 0.9}",0,0,Access blocked by vehicles,27.6,0.0,71.6
COL_0003606,BIN_00017,2023-04-01,13:50,Saturday,0,,1,Easter,3,22.9,low,22.14,general,"{""organic"": 39.1, ""recyclable"": 17.4, ""general"": 39.2, ""hazardous"": 1.7, ""e_waste"": 1.7, ""construction"": 0.9}",0,0,,27.8,2.6,87.2
COL_0003607,BIN_00017,2023-04-04,07:36,Tuesday,0,,1,Easter,3,19.9,low,20.27,organic,"{""organic"": 52.2, ""recyclable"": 17.4, ""general"": 26.1, ""hazardous"": 1.7, ""e_waste"": 1.7, ""construction"": 0.9}",0,0,,26.7,5.1,80.1
COL_0003608,BIN_00017,2023-04-07,09:59,Friday,1,Good Friday,1,Easter,3,20.8,low,21.97,general,"{""organic"": 39.1, ""recyclable"": 17.4, ""general"": 39.2, ""hazardous"": 1.7, ""e_waste"": 1.7, ""construction"": 0.9}",0,0,,24.8,7.1,94.4
COL_0003609,BIN_00017,2023-04-10,07:28,Monday,1,Easter Monday,1,Easter,3,31.8,medium,21.73,general,"{""organic"": 39.1, ""recyclable"": 17.4, ""general"": 39.2, ""hazardous"": 1.7, ""e_waste"": 1.7, ""construction"": 0.9}",0,0,,26.5,1.2,88.9
COL_0003610,BIN_00017,2023-04-13,16:20,Thursday,0,,0,,3,18.5,low,27.05,e_waste,"{""organic"": 39.1, ""recyclable"": 17.4, ""general"": 26.1, ""hazardous"": 1.7, ""e_waste"": 14.8, ""construction"": 0.9}",0,0,,27.8,19.2,73.4
COL_0003611,BIN_00017,2023-04-16,12:41,Sunday,0,,0,,3,21.4,low,25.34,organic,"{""organic"": 52.2, ""recyclable"": 17.4, ""general"": 26.1, ""hazardous"": 1.7, ""e_waste"": 1.7, ""construction"": 0.9}",0,0,,29.7,34.0,71.7
COL_0003612,BIN_00017,2023-04-20,06:13,Thursday,0,,0,,4,23.7,low,26.21,organic,"{""organic"": 52.2, ""recyclable"": 17.4, ""general"": 26.1, ""hazardous"": 1.7, ""e_waste"": 1.7, ""construction"": 0.9}",0,0,,23.8,0.0,70.7
COL_0003613,BIN_00017,2023-04-23,11:23,Sunday,0,,0,,3,21.8,low,13.95,recyclable,"{""organic"": 39.1, ""recyclable"": 30.5, ""general"": 26.1, ""hazardous"": 1.7, ""e_waste"": 1.7, ""construction"": 0.9}",0,0,,26.5,0.0,82.7
COL_0003614,BIN_00017,2023-04-26,12:10,Wednesday,0,,0,,3,16.5,low,16.38,general,"{""organic"": 39.1, ""recyclable"": 17.4, ""general"": 39.2, ""hazardous"": 1.7, ""e_waste"": 1.7, ""construction"": 0.9}",0,0,,28.5,29.9,69.3
COL_0003615,BIN_00017,2023-04-30,12:57,Sunday,0,,0,,4,22.1,low,23.22,organic,"{""organic"": 52.2, ""recyclable"": 17.4, ""general"": 26.1, ""hazardous"": 1.7, ""e_waste"": 1.7, ""construction"": 0.9}",0,0,,26.4,9.3,64.9
COL_0003616,BIN_00017,2023-05-03,11:13,Wednesday,0,,0,,3,21.8,low,30.63,organic,"{""organic"": 52.2, ""recyclable"": 17.4, ""general"": 26.1, ""hazardous"": 1.7, ""e_waste"": 1.7, ""construction"": 0.9}",0,0,,25.4,7.4,96.8
COL_0003617,BIN_00017,2023-05-09,15:38,Tuesday,0,,0,,6,35.6,medium,35.6,organic,"{""organic"": 52.2, ""recyclable"": 17.4, ""general"": 26.1, ""hazardous"": 1.7, ""e_waste"": 1.7, ""construction"": 0.9}",0,0,,27.0,0.0,81.6
COL_0003618,BIN_00017,2023-05-12,10:40,Friday,0,,0,,3,20.1,low,13.11,general,"{""organic"": 39.1, ""recyclable"": 17.4, ""general"": 39.2, ""hazardous"": 1.7, ""e_waste"": 1.7, ""construction"": 0.9}",0,0,Bin relocated slightly,26.7,0.0,64.2
COL_0003619,BIN_00017,2023-05-20,10:45,Saturday,0,,0,,8,32.0,medium,30.71,general,"{""organic"": 39.1, ""recyclable"": 17.4, ""general"": 39.2, ""hazardous"": 1.7, ""e_waste"": 1.7, ""construction"": 0.9}",0,0,,28.7,0.0,85.9
COL_0003620,BIN_00017,2023-05-23,09:25,Tuesday,0,,0,,3,16.6,low,13.02,general,"{""organic"": 39.1, ""recyclable"": 17.4, ""general"": 39.2, ""hazardous"": 1.7, ""e_waste"": 1.7, ""construction"": 0.9}",0,0,,29.1,4.9,69.6
COL_0003621,BIN_00017,2023-05-26,10:03,Friday,0,,0,,3,14.0,low,14.1,organic,"{""organic"": 52.2, ""recyclable"": 17.4, ""general"": 26.1, ""hazardous"": 1.7, ""e_waste"": 1.7, ""construction"": 0.9}",0,0,,21.2,0.0,79.8
COL_0003622,BIN_00017,2023-05-29,08:53,Monday,1,Africa Day,0,,3,27.8,low,21.27,general,"{""organic"": 39.1, ""recyclable"": 17.4, ""general"": 39.2, ""hazardous"": 1.7, ""e_waste"": 1.7, ""construction"": 0.9}",0,0,,29.2,1.6,75.6
COL_0003623,BIN_00017,2023-06-01,17:37,Thursday,0,,0,,3,13.8,low,13.52,general,"{""organic"": 39.1, ""recyclable"": 17.4, ""general"": 39.2, ""hazardous"": 1.7, ""e_waste"": 1.7, ""construction"": 0.9}",0,0,,24.4,4.4,79.1
COL_0003624,BIN_00017,2023-06-04,07:11,Sunday,0,,0,,3,15.6,low,17.66,organic,"{""organic"": 52.2, ""recyclable"": 17.4, ""general"": 26.1, ""hazardous"": 1.7, ""e_waste"": 1.7, ""construction"": 0.9}",0,0,,28.8,0.0,72.7
COL_0003625,BIN_00017,2023-06-07,08:10,Wednesday,0,,0,,3,19.2,low,19.93,general,"{""organic"": 39.1, ""recyclable"": 17.4, ""general"": 39.2, ""hazardous"": 1.7, ""e_waste"": 1.7, ""construction"": 0.9}",0,0,,26.5,1.6,81.5
COL_0003626,BIN_00017,2023-06-10,17:19,Saturday,0,,0,,3,22.4,low,13.87,recyclable,"{""organic"": 39.1, ""recyclable"": 30.5, ""general"": 26.1, ""hazardous"": 1.7, ""e_waste"": 1.7, ""construction"": 0.9}",0,0,,28.2,12.6,76.6
COL_0003627,BIN_00017,2023-06-16,10:37,Friday,0,,0,,6,30.6,medium,40.78,organic,"{""organic"": 52.2, ""recyclable"": 17.4, ""general"": 26.1, ""hazardous"": 1.7, ""e_waste"": 1.7, ""construction"": 0.9}",0,0,,29.5,0.0,78.2
COL_0003628,BIN_00017,2023-06-19,15:47,Monday,0,,0,,3,16.8,low,17.81,general,"{""organic"": 39.1, ""recyclable"": 17.4, ""general"": 39.2, ""hazardous"": 1.7, ""e_waste"": 1.7, ""construction"": 0.9}",0,0,,23.6,0.0,72.8
COL_0003629,BIN_00017,2023-06-22,16:38,Thursday,0,,0,,3,13.5,low,13.52,organic,"{""organic"": 52.2, ""recyclable"": 17.4, ""general"": 26.1, ""hazardous"": 1.7, ""e_waste"": 1.7, ""construction"": 0.9}",0,0,,27.1,0.0,88.3
COL_0003630,BIN_00017,2023-06-25,15:26,Sunday,0,,0,,3,24.7,low,19.6,general,"{""organic"": 39.1, ""recyclable"": 17.4, ""general"": 39.2, ""hazardous"": 1.7, ""e_waste"": 1.7, ""construction"": 0.9}",0,0,,28.8,0.0,81.6
COL_0003631,BIN_00017,2023-06-28,16:30,Wednesday,0,,0,,3,15.6,low,13.61,general,"{""organic"": 39.1, ""recyclable"": 17.4, ""general"": 39.2, ""hazardous"": 1.7, ""e_waste"": 1.7, ""construction"": 0.9}",0,0,,26.8,0.0,78.3
COL_0003632,BIN_00017,2023-07-01,11:56,Saturday,1,Republic Day,0,,3,22.4,low,31.07,organic,"{""organic"": 52.2, ""recyclable"": 17.4, ""general"": 26.1, ""hazardous"": 1.7, ""e_waste"": 1.7, ""construction"": 0.9}",0,0,Bin relocated slightly,27.2,5.8,82.8
COL_0003633,BIN_00017,2023-07-04,10:11,Tuesday,0,,0,,3,15.4,low,13.3,organic,"{""organic"": 52.2, ""recyclable"": 17.4, ""general"": 26.1, ""hazardous"": 1.7, ""e_waste"": 1.7, ""construction"": 0.9}",0,0,,28.6,1.5,89.8
COL_0003634,BIN_00017,2023-07-07,06:57,Friday,0,,0,,3,22.5,low,31.41,organic,"{""organic"": 52.2, ""recyclable"": 17.4, ""general"": 26.1, ""hazardous"": 1.7, ""e_waste"": 1.7, ""construction"": 0.9}",0,0,,25.1,2.0,65.1
COL_0003635,BIN_00017,2023-07-10,17:53,Monday,0,,0,,3,21.2,low,19.98,organic,"{""organic"": 52.2, ""recyclable"": 17.4, ""general"": 26.1, ""hazardous"": 1.7, ""e_waste"": 1.7, ""construction"": 0.9}",0,0,,25.1,0.0,84.2
COL_0003636,BIN_00017,2023-07-13,14:46,Thursday,0,,0,,3,15.0,low,15.69,organic,"{""organic"": 52.2, ""recyclable"": 17.4, ""general"": 26.1, ""hazardous"": 1.7, ""e_waste"": 1.7, ""construction"": 0.9}",0,0,,27.3,1.7,79.0
COL_0003637,BIN_00017,2023-07-16,08:48,Sunday,0,,0,,3,19.3,low,13.76,recyclable,"{""organic"": 39.1, ""recyclable"": 30.5, ""general"": 26.1, ""hazardous"": 1.7, ""e_waste"": 1.7, ""construction"": 0.9}",0,0,,28.6,0.0,71.1
COL_0003638,BIN_00017,2023-07-19,09:46,Wednesday,0,,0,,3,15.8,low,16.98,general,"{""organic"": 39.1, ""recyclable"": 17.4, ""general"": 39.2, ""hazardous"": 1.7, ""e_waste"": 1.7, ""construction"": 0.9}",0,0,,27.0,0.0,79.4
COL_0003639,BIN_00017,2023-07-24,07:49,Monday,0,,0,,5,31.7,medium,27.56,organic,"{""organic"": 52.2, ""recyclable"": 17.4, ""general"": 26.1, ""hazardous"": 1.7, ""e_waste"": 1.7, ""construction"": 0.9}",0,0,,25.9,8.5,78.3
COL_0003640,BIN_00017,2023-07-27,15:24,Thursday,0,,0,,3,18.3,low,18.17,organic,"{""organic"": 52.2, ""recyclable"": 17.4, ""general"": 26.1, ""hazardous"": 1.7, ""e_waste"": 1.7, ""construction"": 0.9}",0,0,,25.0,15.9,96.8
COL_0003641,BIN_00017,2023-07-30,06:27,Sunday,0,,0,,3,13.8,low,7.46,recyclable,"{""organic"": 39.1, ""recyclable"": 30.5, ""general"": 26.1, ""hazardous"": 1.7, ""e_waste"": 1.7, ""construction"": 0.9}",0,0,,27.8,29.6,82.8
COL_0003642,BIN_00017,2023-08-02,07:51,Wednesday,0,,0,,3,13.3,low,14.86,organic,"{""organic"": 52.2, ""recyclable"": 17.4, ""general"": 26.1, ""hazardous"": 1.7, ""e_waste"": 1.7, ""construction"": 0.9}",0,0,,28.7,0.0,59.7
COL_0003643,BIN_00017,2023-08-05,06:02,Saturday,0,,0,,3,24.9,low,29.61,organic,"{""organic"": 52.2, ""recyclable"": 17.4, ""general"": 26.1, ""hazardous"": 1.7, ""e_waste"": 1.7, ""construction"": 0.9}",0,0,,29.8,0.0,57.0
COL_0003644,BIN_00017,2023-08-08,12:03,Tuesday,0,,0,,3,24.0,low,23.3,organic,"{""organic"": 52.2, ""recyclable"": 17.4, ""general"": 26.1, ""hazardous"": 1.7, ""e_waste"": 1.7, ""construction"": 0.9}",0,0,,31.5,0.0,63.7
COL_0003645,BIN_00017,2023-08-11,10:49,Friday,0,,0,,3,28.2,low,24.16,general,"{""organic"": 39.1, ""recyclable"": 17.4, ""general"": 39.2, ""hazardous"": 1.7, ""e_waste"": 1.7, ""construction"": 0.9}",0,0,,29.3,0.3,55.2
COL_0003646,BIN_00017,2023-08-14,12:23,Monday,0,,0,,3,27.6,low,31.26,organic,"{""organic"": 52.2, ""recyclable"": 17.4, ""general"": 26.1, ""hazardous"": 1.7, ""e_waste"": 1.7, ""construction"": 0.9}",0,0,,27.3,0.0,60.2
COL_0003647,BIN_00017,2023-08-18,11:59,Friday,0,,0,,4,31.4,medium,31.38,general,"{""organic"": 39.1, ""recyclable"": 17.4, ""general"": 39.2, ""hazardous"": 1.7, ""e_waste"": 1.7, ""construction"": 0.9}",0,0,,26.6,0.0,63.3
COL_0003648,BIN_00017,2023-08-21,10:15,Monday,0,,0,,3,21.7,low,28.22,organic,"{""organic"": 52.2, ""recyclable"": 17.4, ""general"": 26.1, ""hazardous"": 1.7, ""e_waste"": 1.7, ""construction"": 0.9}",0,0,,23.7,0.0,53.5
COL_0003649,BIN_00017,2023-08-27,08:33,Sunday,0,,0,,6,36.7,medium,37.56,organic,"{""organic"": 52.2, ""recyclable"": 17.4, ""general"": 26.1, ""hazardous"": 1.7, ""e_waste"": 1.7, ""construction"": 0.9}",0,0,,28.3,0.0,54.9
COL_0003650,BIN_00017,2023-08-30,08:42,Wednesday,0,,0,,3,20.1,low,23.02,organic,"{""organic"": 52.2, ""recyclable"": 17.4, ""general"": 26.1, ""hazardous"": 1.7, ""e_waste"": 1.7, ""construction"": 0.9}",0,0,,25.3,0.0,52.5
COL_0003651,BIN_00017,2023-09-02,17:29,Saturday,0,,0,,3,18.3,low,12.46,recyclable,"{""organic"": 39.1, ""recyclable"": 30.5, ""general"": 26.1, ""hazardous"": 1.7, ""e_waste"": 1.7, ""construction"": 0.9}",0,0,,28.0,12.8,95.7
COL_0003652,BIN_00017,2023-09-06,15:35,Wednesday,0,,0,,4,24.0,low,26.04,organic,"{""organic"": 52.2, ""recyclable"": 17.4, ""general"": 26.1, ""hazardous"": 1.7, ""e_waste"": 1.7, ""construction"": 0.9}",0,0,,31.6,0.0,78.3
COL_0003653,BIN_00017,2023-09-09,10:31,Saturday,0,,0,,3,16.4,low,9.57,recyclable,"{""organic"": 39.1, ""recyclable"": 30.5, ""general"": 26.1, ""hazardous"": 1.7, ""e_waste"": 1.7, ""construction"": 0.9}",0,0,,27.8,43.2,89.3
COL_0003654,BIN_00017,2023-09-12,14:21,Tuesday,0,,0,,3,15.7,low,10.17,general,"{""organic"": 39.1, ""recyclable"": 17.4, ""general"": 39.2, ""hazardous"": 1.7, ""e_waste"": 1.7, ""construction"": 0.9}",0,0,,28.1,0.0,78.0
COL_0003655,BIN_00017,2023-09-15,06:54,Friday,0,,0,,3,20.0,low,21.34,organic,"{""organic"": 52.2, ""recyclable"": 17.4, ""general"": 26.1, ""hazardous"": 1.7, ""e_waste"": 1.7, ""construction"": 0.9}",0,0,,26.8,15.3,89.8
COL_0003656,BIN_00017,2023-09-18,09:12,Monday,0,,0,,3,17.7,low,22.82,organic,"{""organic"": 52.2, ""recyclable"": 17.4, ""general"": 26.1, ""hazardous"": 1.7, ""e_waste"": 1.7, ""construction"": 0.9}",0,0,,25.1,0.6,78.2
COL_0003657,BIN_00017,2023-09-21,11:13,Thursday,1,Kwame Nkrumah Memorial Day,0,,3,15.2,low,15.27,general,"{""organic"": 39.1, ""recyclable"": 17.4, ""general"": 39.2, ""hazardous"": 1.7, ""e_waste"": 1.7, ""construction"": 0.9}",0,0,Normal collection,26.7,21.2,76.6
COL_0003658,BIN_00017,2023-09-24,12:48,Sunday,0,,0,,3,17.4,low,16.69,general,"{""organic"": 39.1, ""recyclable"": 17.4, ""general"": 39.2, ""hazardous"": 1.7, ""e_waste"": 1.7, ""construction"": 0.9}",0,0,,26.0,19.2,84.1
COL_0003659,BIN_00017,2023-09-28,09:06,Thursday,0,,0,,4,20.3,low,20.05,general,"{""organic"": 39.1, ""recyclable"": 17.4, ""general"": 39.2, ""hazardous"": 1.7, ""e_waste"": 1.7, ""construction"": 0.9}",0,0,,26.0,0.0,72.3
COL_0003660,BIN_00017,2023-10-02,06:42,Monday,0,,0,,4,23.8,low,15.87,general,"{""organic"": 39.1, ""recyclable"": 17.4, ""general"": 39.2, ""hazardous"": 1.7, ""e_waste"": 1.7, ""construction"": 0.9}",0,0,,23.5,14.5,80.0
COL_0003661,BIN_00017,2023-10-05,15:53,Thursday,0,,0,,3,10.7,low,9.68,organic,"{""organic"": 52.2, ""recyclable"": 17.4, ""general"": 26.1, ""hazardous"": 1.7, ""e_waste"": 1.7, ""construction"": 0.9}",0,0,,26.4,0.0,83.9
COL_0003662,BIN_00017,2023-10-10,14:03,Tuesday,0,,0,,5,32.7,medium,46.81,organic,"{""organic"": 52.2, ""recyclable"": 17.4, ""general"": 26.1, ""hazardous"": 1.7, ""e_waste"": 1.7, ""construction"": 0.9}",0,0,,26.7,1.7,75.2
COL_0003663,BIN_00017,2023-10-13,16:47,Friday,0,,0,,3,16.0,low,17.69,hazardous,"{""organic"": 39.1, ""recyclable"": 17.4, ""general"": 26.1, ""hazardous"": 14.8, ""e_waste"": 1.7, ""construction"": 0.9}",0,0,,23.9,0.0,70.9
COL_0003664,BIN_00017,2023-10-16,06:43,Monday,0,,0,,3,26.1,low,30.66,organic,"{""organic"": 52.2, ""recyclable"": 17.4, ""general"": 26.1, ""hazardous"": 1.7, ""e_waste"": 1.7, ""construction"": 0.9}",0,0,,27.6,0.0,77.4
COL_0003665,BIN_00017,2023-10-19,09:30,Thursday,0,,0,,3,19.9,low,13.6,general,"{""organic"": 39.1, ""recyclable"": 17.4, ""general"": 39.2, ""hazardous"": 1.7, ""e_waste"": 1.7, ""construction"": 0.9}",0,0,,32.4,0.0,86.5
COL_0003666,BIN_00017,2023-10-23,09:18,Monday,0,,0,,4,22.5,low,12.31,recyclable,"{""organic"": 39.1, ""recyclable"": 30.5, ""general"": 26.1, ""hazardous"": 1.7, ""e_waste"": 1.7, ""construction"": 0.9}",0,0,,24.3,29.3,89.8
COL_0003667,BIN_00017,2023-10-28,16:05,Saturday,0,,0,,5,21.8,low,24.03,organic,"{""organic"": 52.2, ""recyclable"": 17.4, ""general"": 26.1, ""hazardous"": 1.7, ""e_waste"": 1.7, ""construction"": 0.9}",0,0,,31.1,4.6,80.0
COL_0003668,BIN_00017,2023-10-31,07:24,Tuesday,0,,0,,3,16.4,low,11.64,general,"{""organic"": 39.1, ""recyclable"": 17.4, ""general"": 39.2, ""hazardous"": 1.7, ""e_waste"": 1.7, ""construction"": 0.9}",0,0,,25.0,24.2,84.5
COL_0003669,BIN_00017,2023-11-03,09:00,Friday,0,,0,,3,20.8,low,9.52,recyclable,"{""organic"": 39.1, ""recyclable"": 30.5, ""general"": 26.1, ""hazardous"": 1.7, ""e_waste"": 1.7, ""construction"": 0.9}",0,0,,26.2,6.8,98.0
COL_0003670,BIN_00017,2023-11-06,10:55,Monday,0,,0,,3,22.3,low,18.22,general,"{""organic"": 39.1, ""recyclable"": 17.4, ""general"": 39.2, ""hazardous"": 1.7, ""e_waste"": 1.7, ""construction"": 0.9}",0,0,Normal collection,30.6,28.9,82.7
COL_0003671,BIN_00017,2023-11-09,14:01,Thursday,0,,0,,3,16.8,low,11.05,general,"{""organic"": 39.1, ""recyclable"": 17.4, ""general"": 39.2, ""hazardous"": 1.7, ""e_waste"": 1.7, ""construction"": 0.9}",0,0,,26.8,4.0,89.9
COL_0003672,BIN_00017,2023-11-12,11:24,Sunday,0,,0,,3,15.0,low,10.45,general,"{""organic"": 39.1, ""recyclable"": 17.4, ""general"": 39.2, ""hazardous"": 1.7, ""e_waste"": 1.7, ""construction"": 0.9}",0,0,,27.6,27.2,73.3
COL_0003673,BIN_00017,2023-11-15,13:59,Wednesday,0,,0,,3,14.6,low,18.16,organic,"{""organic"": 52.2, ""recyclable"": 17.4, ""general"": 26.1, ""hazardous"": 1.7, ""e_waste"": 1.7, ""construction"": 0.9}",0,0,,27.1,7.0,77.9
COL_0003674,BIN_00017,2023-11-18,13:57,Saturday,0,,0,,3,18.5,low,33.07,construction,"{""organic"": 39.1, ""recyclable"": 17.4, ""general"": 26.1, ""hazardous"": 1.7, ""e_waste"": 1.7, ""construction"": 14.0}",0,0,,25.4,0.0,89.4
COL_0003675,BIN_00017,2023-11-22,11:25,Wednesday,0,,0,,4,21.2,low,20.85,general,"{""organic"": 39.1, ""recyclable"": 17.4, ""general"": 39.2, ""hazardous"": 1.7, ""e_waste"": 1.7, ""construction"": 0.9}",0,0,,32.4,0.0,74.5
COL_0003676,BIN_00017,2023-11-25,13:54,Saturday,0,,0,,3,17.0,low,15.53,general,"{""organic"": 39.1, ""recyclable"": 17.4, ""general"": 39.2, ""hazardous"": 1.7, ""e_waste"": 1.7, ""construction"": 0.9}",0,0,,24.0,5.9,65.8
COL_0003677,BIN_00017,2023-11-29,09:44,Wednesday,0,,0,,4,19.5,low,25.28,organic,"{""organic"": 52.2, ""recyclable"": 17.4, ""general"": 26.1, ""hazardous"": 1.7, ""e_waste"": 1.7, ""construction"": 0.9}",0,0,,29.7,9.6,84.4
